,raw_상권_구분_코드_명,raw_상권_코드,raw_상권_코드_명,geometry
0,전통시장,1001453,낙성대시장,POINT (126.956145291245 37.47818636029834)
1,전통시장,1001454,봉천제일종합시장,POINT (126.9451314016968 37.48114607911253)
2,전통시장,1001474,도곡시장,POINT (127.0514653635385 37.49749188952855)
3,전통시장,1001475,강남개포시장,POINT (127.0685789942632 37.4892209605042)
4,전통시장,1001412,화곡본동시장,POINT (126.8438799796243 37.54336005991937)
5,전통시장,1001413,까치산시장,POINT (126.8471834209496 37.53260644735189)
6,전통시장,1001414,송화골목시장,POINT (126.8355499326782 37.5493494001575)
7,전통시장,1001452,중부시장,POINT (126.9561868577655 37.48444838766603)
8,전통시장,1001415,방신전통시장,POINT (126.8124997170094 37.5714164710365)
9,전통시장,1001416,공항시장,POINT (126.8082777886968 37.56245380394414)
10,전통시장,1001423,독산동 우시장,POINT (126.8965686560997 37.46689561401845)
11,전통시장,1001424,남문시장,POINT (126.9011039323468 37.47366608412182)
12,전통시장,1001425,푸른터시장,POINT (126.9014146962058 37.47806327000342)
13,전통시장,1001426,대명시장,POINT (126.9022598496636 37.45414213105497)
14,전통시장,1001427,현대시장,POINT (126.9028550235952 37.45710695313223)
15,전통시장,1001428,박미시장,POINT (126.9051142895802 37.44018775231593)
16,전통시장,1001429,은행나무시장,POINT (126.9095530824832 37.45130974656838)
17,전통시장,1001470,강남시장_강남,POINT (127.0206892751433 37.51878302313745)
18,전통시장,1001372,녹번시장,POINT (126.9311146820255 37.60101674508633)
19,전통시장,1001373,신응암시장,POINT (126.9185974612581 37.59424233344807)
20,전통시장,1001374,대림골목시장,POINT (126.9172918773894 37.58709655913415)
21,전통시장,1001480,새마을시장,POINT (127.0848726886618 37.50905053111977)
22,전통시장,1001440,노량진중앙시장,POINT (126.9446675930643 37.51214949746151)
23,전통시장,1001441,본동인정시장,POINT (126.9506286229728 37.51178272773113)
24,전통시장,1001442,신노량진시장,POINT (126.9396937817514 37.50849799489977)
25,전통시장,1001443,강남시장_동작,POINT (126.9533863700639 37.49692626946366)
26,전통시장,1001444,상도전통시장,POINT (126.9521183919625 37.49916025807592)
27,전통시장,1001445,영도시장,POINT (126.9404888386199 37.50429070468034)
28,전통시장,1001446,성대시장,POINT (126.9313095856662 37.49976267532012)
29,전통시장,1001375,증산종합시장,POINT (126.9052406811303 37.58168154241062)
30,전통시장,1001376,수일시장,POINT (126.8951400956059 37.58309657123012)
31,전통시장,1001460,관악신사시장,POINT (126.9168492077524 37.48619322743413)
32,전통시장,1001461,신림종합시장,POINT (126.9170657414088 37.48465265576552)
33,전통시장,1001462,강남골목시장,POINT (126.9048231598224 37.48267021970608)
34,전통시장,1001463,신림중앙시장,POINT (126.9115610348788 37.48327012084324)
35,전통시장,1001464,삼성동시장,POINT (126.9323535115297 37.47079586369997)
36,전통시장,1001465,신신림시장,POINT (126.9320709629331 37.47072362077537)
37,전통시장,1001466,미성동도깨비시장,POINT (126.9165232733521 37.47426363978532)
38,전통시장,1001467,우림시장,POINT (126.9203825940728 37.47022076770739)
39,전통시장,1001437,영진시장A동,POINT (126.915747839697 37.50035627562966)
40,전통시장,1001438,우리시장,POINT (126.9047825016305 37.49688808313275)
41,전통시장,1001439,대림중앙시장,POINT (126.8993625214185 37.49085585548587)
42,전통시장,1001417,구로시장,POINT (126.8853552745403 37.48899602857642)
43,전통시장,1001418,남구로시장,POINT (126.8863260076493 37.49011421556487)
44,전통시장,1001419,가리봉시장,POINT (126.8893463880143 37.48157552865785)
45,전통시장,1001420,고척근린시장,POINT (126.8504797216844 37.50227390723683)
46,전통시장,1001421,개봉중앙시장,POINT (126.8538241066361 37.49229494899714)
47,전통시장,1001422,오류시장,POINT (126.8432085001929 37.4965521062622)
48,전통시장,1001476,풍납시장,POINT (127.1195047249167 37.53731203581922)
49,전통시장,1001477,마천시장,POINT (127.1508125803999 37.49816368040745)
50,전통시장,1001478,방이시장,POINT (127.1155042655013 37.5111419099208)
51,전통시장,1001479,석촌시장,POINT (127.1067567342527 37.50010382025705)
52,전통시장,1001396,목4동시장,POINT (126.8663621605051 37.53798164771059)
53,전통시장,1001397,신영시장,POINT (126.8358121436197 37.53298762561853)
54,전통시장,1001398,월정로시장,POINT (126.8341038055019 37.53295820818282)
55,전통시장,1001447,상도4동도깨비골목시장,POINT (126.937392241995 37.50161311763829)
56,전통시장,1001448,흑석시장,POINT (126.9633440897866 37.50729134504883)
57,전통시장,1001449,남성사계시장,POINT (126.980834317109 37.48823018109616)
58,전통시장,1001451,사당시장,POINT (126.9751372268875 37.48300327139349)
59,전통시장,1001468,남부종합시장,POINT (126.9848922798521 37.49477208354063)
60,전통시장,1001469,양재시장,POINT (127.0383066275842 37.4840718777507)
61,전통시장,1001407,등마루시장,POINT (126.8601606813368 37.55670621931088)
62,전통시장,1001408,신월중앙시장,POINT (126.8443456539493 37.5588488207642)
63,관광특구,1001494,종로?청계 관광특구,POINT (126.9973738673892 37.56999760824763)
64,전통시장,1001450,남성역골목시장,POINT (126.9724574318096 37.48348922176638)
65,관광특구,1001495,잠실 관광특구,POINT (127.1152749460823 37.51647607488473)
66,관광특구,1001496,강남 마이스 관광특구,POINT (127.0600593998839 37.51100291317695)
67,관광특구,1001491,이태원 관광특구,POINT (126.9943768625423 37.5344351070145)
68,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,POINT (126.9818562007764 37.56414878012367)
69,관광특구,1001493,동대문패션타운 관광특구,POINT (127.0110248333143 37.56731215572596)
70,골목상권,1000334,삼양로93길,POINT (127.0157259615657 37.63864303017881)
71,골목상권,1000354,덕릉로60길,POINT (127.0413079222409 37.63674477842654)
72,골목상권,1000355,도당로13가길,POINT (127.037176204962 37.66671284257849)
73,골목상권,1000356,도당로13바길,POINT (127.0351590221548 37.66736216707682)
74,골목상권,1000357,도당로19길,POINT (127.0396030751807 37.66925281734598)
75,골목상권,1000358,도당로29길,POINT (127.0423912567726 37.66902660318552)
76,골목상권,1000364,도봉로156길,POINT (127.0454200656082 37.67309790478924)
77,골목상권,1000365,도봉로169나길,POINT (127.0435069774003 37.67747738506909)
78,골목상권,1000366,도봉로181길,POINT (127.0437378148099 37.68449592112655)
79,골목상권,1000367,도봉산4길,POINT (127.0421759433771 37.68912751424592)
80,골목상권,1000368,도봉산길,POINT (127.0425375069142 37.68695602912712)
81,골목상권,1000039,명동길,POINT (126.9866100135299 37.56426654449661)
82,골목상권,1000040,삼일대로4길,POINT (126.9895417278312 37.56298742572014)
83,골목상권,1000662,독산로50길,POINT (126.9098220031643 37.46265369829355)
84,골목상권,1000835,청림3길,POINT (126.9590106070394 37.48976534846214)
85,골목상권,1000836,행운1길,POINT (126.9565614783448 37.4818536211253)
86,골목상권,1000527,목동중앙북로16길,POINT (126.8737171287499 37.54444089656477)
87,골목상권,1000528,목동중앙북로8길,POINT (126.864569852599 37.5467733559917)
88,골목상권,1000288,오패산로4길,POINT (127.0396136713204 37.60384128986315)
89,골목상권,1000315,노해로17길,POINT (127.0204510416956 37.64044427527613)
90,골목상권,1000316,노해로23길,POINT (127.0216192837593 37.64468770301958)
91,골목상권,1000106,성덕정17길,POINT (127.0573305111287 37.53661075646308)
92,골목상권,1000107,성덕정길,POINT (127.0480315251041 37.53898453541316)
93,골목상권,1000108,성수이로18길,POINT (127.0598691909429 37.541907376688)
94,골목상권,1000522,목동로9길,POINT (126.8630624356499 37.52332759499309)
95,골목상권,1000523,목동중앙남로3가길,POINT (126.8646295183636 37.53880859388889)
96,골목상권,1000524,목동중앙로13나길,POINT (126.8808109201602 37.54515104884121)
97,골목상권,1000525,목동중앙로3길,POINT (126.8684903144904 37.53741640701995)
98,골목상권,1000753,사당로29길,POINT (126.9777595128806 37.48569780952257)
99,골목상권,1000842,원신길,POINT (126.930232358778 37.46637967766215)
100,골목상권,1000843,소담길,POINT (126.9429066061424 37.47784733154067)
101,골목상권,1000658,금하로24길,POINT (126.9084154532057 37.44816433333511)
102,골목상권,1000659,남부순환로112길,POINT (126.8935917959063 37.47763300963266)
103,골목상권,1000660,독산로108길,POINT (126.9073934674364 37.47961784276154)
104,골목상권,1000661,독산로40길,POINT (126.9066710420959 37.46050684398225)
105,골목상권,1000171,답십리로23길,POINT (127.0509435540891 37.57827579713182)
106,골목상권,1000172,답십리로56길,POINT (127.0584993397783 37.56996512379338)
107,골목상권,1000173,답십리로60길,POINT (127.0630604705284 37.56920593947188)
108,골목상권,1000174,답십리로63길,POINT (127.0687485534254 37.5754466587781)
109,골목상권,1000197,장한로26가길,POINT (127.0703947948338 37.5685080275484)
110,골목상권,1000198,장한로26길,POINT (127.0745854703162 37.57104626101179)
111,골목상권,1000199,장한로27가길,POINT (127.0707067615862 37.57522025354092)
112,골목상권,1000200,장한로27길,POINT (127.069425808986 37.57332892517214)
113,골목상권,1000150,면목로17길,POINT (127.0812849319312 37.56939301719116)
114,골목상권,1000151,아차산로40길,POINT (127.0779903195285 37.53618445942762)
115,골목상권,1000770,여의대방로22길,POINT (126.9245269286921 37.49708254841206)
116,골목상권,1000771,여의대방로22나길,POINT (126.9220621319203 37.49663945489326)
117,골목상권,1000772,여의대방로22카길,POINT (126.9266198851513 37.49618286054437)
118,골목상권,1000773,여의대방로24길,POINT (126.9235075175401 37.49869469391353)
119,골목상권,1000633,구로중앙로19길,POINT (126.8886610193665 37.49390967822302)
120,골목상권,1000872,서초대로4길,POINT (126.9853468157354 37.48346449312948)
121,골목상권,1000873,서초대로64길,POINT (127.0210102054165 37.49341066068079)
122,골목상권,1000176,답십리로68길,POINT (127.068211163444 37.56959951382214)
123,골목상권,1000177,답십리로69길,POINT (127.0730733860865 37.57591257799834)
124,골목상권,1000178,답십리로72길,POINT (127.072081240721 37.56837186060303)
125,골목상권,1000179,망우로18가길,POINT (127.0603807092085 37.58686682402003)
126,골목상권,1000180,망우로18길,POINT (127.0616389093981 37.58862310921158)
127,골목상권,1000181,망우로21길,POINT (127.0612327957813 37.59044332502572)
128,골목상권,1000183,무학로45길,POINT (127.0283253500366 37.58021151828)
129,골목상권,1000184,사가정로13길,POINT (127.0590496841745 37.57883964682495)
130,골목상권,1000185,사가정로23가길,POINT (127.0710509769168 37.58006739496743)
131,골목상권,1000186,사가정로2길,POINT (127.0530426888096 37.56906670616811)
132,골목상권,1000187,서울시립대로16길,POINT (127.0537967031482 37.57870700850366)
133,골목상권,1000188,서울시립대로29길,POINT (127.0546963036201 37.58588751275382)
134,골목상권,1000347,한천로124나길,POINT (127.0309871693886 37.63809941803449)
135,골목상권,1000222,겸재로29길,POINT (127.0862208462052 37.58958078442301)
136,골목상권,1000223,겸재로36길,POINT (127.0861949075796 37.5867246575305)
137,골목상권,1000224,겸재로54길,POINT (127.0913582715153 37.58713523074206)
138,골목상권,1000329,삼양로24길,POINT (127.0234463049951 37.61738747652263)
139,골목상권,1000232,동일로130길,POINT (127.0823259811925 37.59992694638731)
140,골목상권,1000233,동일로139가길,POINT (127.0779826773581 37.60484930281732)
141,골목상권,1000234,동일로139길,POINT (127.0761686873562 37.60286830942322)
142,골목상권,1000634,구로중앙로28길,POINT (126.8879168952626 37.49999977609888)
143,골목상권,1000635,구로중앙로34길,POINT (126.8862633847354 37.50158396544381)
144,골목상권,1000119,왕십리로31길,POINT (127.0282059203142 37.56372333673882)
145,골목상권,1000120,왕십리로6길,POINT (127.0467347890715 37.54614800204811)
146,골목상권,1000121,용답29길,POINT (127.0537528451123 37.56493982431527)
147,골목상권,1000122,용답중앙길,POINT (127.0506747812846 37.56588723144022)
148,골목상권,1000123,장터길,POINT (127.0186944490346 37.54828212797034)
149,골목상권,1000182,무학로16길,POINT (127.0320800875951 37.57120962246717)
150,골목상권,1000341,오패산로52길,POINT (127.0323187273295 37.62571050457308)
151,골목상권,1000226,공릉로2길,POINT (127.079235669635 37.61169598721768)
152,골목상권,1000227,답십리로75길,POINT (127.0815507606904 37.57442038535341)
153,골목상권,1000248,면목로78길,POINT (127.0896764213625 37.59142524325744)
154,골목상권,1000249,봉우재로33길,POINT (127.0879476109619 37.59446288587133)
155,골목상권,1000251,봉화산로4길,POINT (127.0756559094381 37.59973319256304)
156,골목상권,1000252,봉화산로56길,POINT (127.0974734839773 37.60546550736149)
157,골목상권,1000253,사가정로42길,POINT (127.0827669976751 37.57891549974159)
158,골목상권,1000254,사가정로54길,POINT (127.0885182256808 37.57910053594263)
159,골목상권,1000255,신내로7가길,POINT (127.0935962611825 37.60218904258548)
160,골목상권,1000363,도봉로152가길,POINT (127.0456822273558 37.67546737931666)
161,골목상권,1000235,동일로140길,POINT (127.0804173649687 37.60471252047306)
162,골목상권,1000236,동일로149길,POINT (127.0747910305313 37.60679750641733)
163,골목상권,1000237,동일로157길,POINT (127.0770027877115 37.61005766540318)
164,골목상권,1000654,가산로3길,POINT (126.8905596761065 37.47140426383428)
165,골목상권,1000655,가산로5길,POINT (126.8922528101346 37.47318981952748)
166,골목상권,1000656,금하로14길,POINT (126.9043201604365 37.45152186917577)
167,골목상권,1000657,금하로1길,POINT (126.8909026526781 37.45320414950866)
168,골목상권,1000124,청계천로10나길,POINT (127.0354983646222 37.57062299720361)
169,골목상권,1000077,한강대로104길,POINT (126.9742434938409 37.55036210539663)
170,골목상권,1000078,한강대로15길,POINT (126.963402746397 37.52614035691027)
171,골목상권,1000102,사근동길,POINT (127.0458044168007 37.5606093826929)
172,골목상권,1000103,상원12길,POINT (127.0484915941644 37.55052614710572)
173,골목상권,1000104,상원길,POINT (127.049712313555 37.54830918321684)
174,골목상권,1000105,서울숲2길,POINT (127.042469160125 37.5469875422686)
175,골목상권,1000250,봉화산로30길,POINT (127.0851008371304 37.60033042396196)
176,골목상권,1000936,학동로38길,POINT (127.0342833277577 37.51282422538028)
177,골목상권,1000609,개봉로11길,POINT (126.8536060402146 37.48815004746825)
178,골목상권,1000610,개봉로17길,POINT (126.8529662002445 37.49153703886228)
179,골목상권,1000505,토정로37길,POINT (126.9432766284315 37.54168367978505)
180,골목상권,1000506,효창원로93길,POINT (126.9608573357369 37.54779959075826)
181,골목상권,1000974,동남로65길,POINT (127.1546019216313 37.547957148511)
182,골목상권,1000739,동작대로17길,POINT (126.9794222359849 37.48342756947013)
183,골목상권,1000740,동작대로29길,POINT (126.9781544088765 37.48859011911733)
184,골목상권,1000741,동작대로33길,POINT (126.9806981602496 37.49005920470789)
185,골목상권,1000742,동작대로35길,POINT (126.9793972254399 37.4921583324091)
186,골목상권,1000743,동작대로7길,POINT (126.9784513033015 37.47847184675797)
187,골목상권,1000744,등용로14길,POINT (126.9339453628432 37.51169348596874)
188,골목상권,1000844,강남대로23길,POINT (127.036923135249 37.47575600377199)
189,골목상권,1000712,선유서로25길,POINT (126.8837513104914 37.52438592264586)
190,골목상권,1000511,곰달래로5길,POINT (126.8317355794509 37.53456764758405)
191,골목상권,1000512,남부순환로33길,POINT (126.830879287766 37.53799022272755)
192,골목상권,1000513,남부순환로40길,POINT (126.8274601878248 37.53397582862529)
193,골목상권,1000514,남부순환로58길,POINT (126.8304773904628 37.5305924376686)
194,골목상권,1000515,남부순환로70길,POINT (126.8346005950634 37.52317403571121)
195,골목상권,1000516,남부순환로79길,POINT (126.8416630611863 37.51616490766045)
196,골목상권,1000922,삼성로69길,POINT (127.0570660445541 37.50134562294794)
197,골목상권,1000923,삼성로75길,POINT (127.0560382712637 37.50316614641637)
198,골목상권,1000924,선릉로121길,POINT (127.0409458923794 37.51364201738336)
199,골목상권,1000925,선릉로132길,POINT (127.0440141729867 37.51874059417037)
200,골목상권,1000926,선릉로133길,POINT (127.0381204202615 37.51812996119668)
201,골목상권,1000927,선릉로146길,POINT (127.0437675240328 37.52252489801451)
202,골목상권,1000597,양천로73가길,POINT (126.8748610074221 37.55061395266664)
203,골목상권,1000799,남부순환로234길,POINT (126.9577624230915 37.47743911159579)
204,골목상권,1000471,마포대로12길,POINT (126.9547016029911 37.54735590033695)
205,골목상권,1000472,마포대로20길,POINT (126.9573925906831 37.55130327549424)
206,골목상권,1001006,천호대로197길,POINT (127.1474985290921 37.53808227877936)
207,골목상권,1001007,천호대로219길,POINT (127.1717108121195 37.54743795968647)
208,골목상권,1001008,천호옛14길,POINT (127.1246735326243 37.53613539211911)
209,골목상권,1001009,천호옛길,POINT (127.1236062919156 37.53390203344809)
210,골목상권,1001010,풍성로37가길,POINT (127.1283449649351 37.53277973804337)
211,골목상권,1000787,국회단지길,POINT (126.9411909135074 37.48874869358056)
212,골목상권,1000543,중앙로32길,POINT (126.8610415511471 37.52114480969574)
213,골목상권,1000564,강서로5나길,POINT (126.842100739632 37.52854525851174)
214,골목상권,1000565,강서로5라길,POINT (126.8544069263157 37.52990356182328)
215,골목상권,1000566,강서로8길,POINT (126.8502667305751 37.52963709501543)
216,골목상권,1000567,개화동로23길,POINT (126.8086872357007 37.56610349784224)
217,골목상권,1000568,개화동로25길,POINT (126.808330110055 37.56412072990211)
218,골목상권,1000569,곰달래로25길,POINT (126.848711809041 37.5321038549821)
219,골목상권,1000730,영등포로80길,POINT (126.9199988841782 37.51202724508735)
220,골목상권,1000794,난향길,POINT (126.916886380217 37.46283908026488)
221,골목상권,1000795,남부순환로142길,POINT (126.9130343896013 37.4802348153703)
222,골목상권,1000796,남부순환로151길,POINT (126.9159023798656 37.48356161337909)
223,골목상권,1000797,남부순환로161길,POINT (126.9196442915453 37.48405977215567)
224,골목상권,1000798,남부순환로172길,POINT (126.9214324338693 37.48243014944444)
225,골목상권,1000955,송이로23길,POINT (127.1259415811924 37.49624664016687)
226,골목상권,1000782,관악로28길,POINT (126.95856094824 37.48498984923107)
227,골목상권,1000783,관악로30길,POINT (126.9589558742335 37.486467640611)
228,골목상권,1000784,관천로15길,POINT (126.9201722481057 37.48730375915679)
229,골목상권,1000785,관천로22길,POINT (126.92463719749 37.48863117301575)
230,골목상권,1000889,개포로17길,POINT (127.0469537365337 37.48022145028157)
231,골목상권,1000890,개포로20길,POINT (127.0474831220503 37.4770677061371)
232,골목상권,1000747,사당로16가길,POINT (126.9704902793803 37.48304725258045)
233,골목상권,1000442,세무서길,POINT (126.9464665328384 37.59052815738706)
234,골목상권,1000959,양재대로62길,POINT (127.1182773903322 37.49808360438827)
235,골목상권,1000960,양재대로64길,POINT (127.1220788121485 37.49913391400389)
236,골목상권,1000961,양재대로71길,POINT (127.1255471729132 37.51058205013435)
237,골목상권,1000962,양재대로72길,POINT (127.1286217509915 37.5094795173685)
238,골목상권,1000963,오금로11길,POINT (127.111627231747 37.51283051464797)
239,골목상권,1000964,오금로36길,POINT (127.1250232926539 37.50164463985337)
240,골목상권,1000665,독산로78다길,POINT (126.9043415880722 37.47019085060436)
241,골목상권,1000941,동남로20길,POINT (127.1350224910562 37.49639879138429)
242,골목상권,1000942,마천로51길,POINT (127.1518163685436 37.49683791633888)
243,골목상권,1000943,백제고분로21길,POINT (127.0907951462106 37.50562230939844)
244,골목상권,1000944,백제고분로22길,POINT (127.0883028099071 37.50207423806503)
245,골목상권,1000945,백제고분로31길,POINT (127.0950579907346 37.50487112179878)
246,골목상권,1000946,백제고분로32길,POINT (127.0944076209685 37.5003305761075)
247,골목상권,1000956,송이로32길,POINT (127.126754133976 37.48857820404382)
248,골목상권,1000957,송이로36길,POINT (127.125389573115 37.48397551102138)
249,골목상권,1000958,송파대로30길,POINT (127.1204001180914 37.49602716621824)
250,골목상권,1000467,동교로19길,POINT (126.9170070689009 37.55807531741908)
251,골목상권,1000468,동교로25길,POINT (126.9196657952792 37.55895112338144)
252,골목상권,1000469,동교로27길,POINT (126.9211692664366 37.56066403061256)
253,골목상권,1000591,양천로14길,POINT (126.8093423504297 37.57108705631895)
254,골목상권,1000748,사당로16길,POINT (126.972040082806 37.48083114770471)
255,골목상권,1000749,사당로20길,POINT (126.9756918417302 37.48114730857912)
256,골목상권,1000750,사당로23길,POINT (126.9726476348099 37.48899442606982)
257,골목상권,1000751,사당로23나길,POINT (126.9751811172374 37.48703979822581)
258,골목상권,1000852,논현로27길,POINT (127.0411416934703 37.47881804265326)
259,골목상권,1000931,영동대로112길,POINT (127.062777818953 37.51562364995351)
260,골목상권,1000932,영동대로65길,POINT (127.0623598398626 37.50267643544814)
261,골목상권,1000933,일원로3길,POINT (127.0842437390521 37.49285990847299)
262,골목상권,1000978,상암로14길,POINT (127.1282464046331 37.54789861453396)
263,골목상권,1000979,상암로4길,POINT (127.1257237014583 37.54837885652186)
264,골목상권,1000980,상암로51길,POINT (127.1454356876558 37.54789671418942)
265,골목상권,1000981,상암로5길,POINT (127.1278021266924 37.55280052449069)
266,골목상권,1000982,상일로5길,POINT (127.1708552530701 37.54939436568936)
267,골목상권,1000983,성내로5길,POINT (127.1232627183427 37.53137959089851)
268,골목상권,1000697,대림로7길,POINT (126.9040347366807 37.48914782911819)
269,골목상권,1000698,대림로8길,POINT (126.9059543361838 37.49125772985235)
270,골목상권,1000603,화곡로13길,POINT (126.8330550802318 37.54155226492106)
271,골목상권,1000488,신촌로12길,POINT (126.932198442708 37.55478736814266)
272,골목상권,1000489,신촌로28가길,POINT (126.9502033954729 37.5559406013126)
273,골목상권,1000490,신촌로30길,POINT (126.9524099574021 37.5564640898275)
274,골목상권,1000491,양화로11길,POINT (126.9157006177049 37.55238909811381)
275,골목상권,1000507,가로공원로58길,POINT (126.8254144052086 37.53308984206564)
276,골목상권,1000508,곰달래로10길,POINT (126.8380856351318 37.52803526166186)
277,골목상권,1000509,곰달래로2길,POINT (126.8350881867943 37.52778784396961)
278,골목상권,1000592,양천로24가길,POINT (126.8136294410091 37.57231925381025)
279,골목상권,1000593,양천로24길,POINT (126.8152760457372 37.57020450587731)
280,골목상권,1000594,양천로26길,POINT (126.8224484245491 37.57198145920665)
281,골목상권,1000595,양천로49길,POINT (126.840256609706 37.57099778564687)
282,골목상권,1000596,양천로71길,POINT (126.8732380979351 37.55335125426155)
283,골목상권,1000921,삼성로64길,POINT (127.0631951756804 37.5008289298123)
284,골목상권,1000934,일원로9길,POINT (127.0845238366623 37.49055313013716)
285,골목상권,1000935,테헤란로81길,POINT (127.0567790208796 37.51060809364278)
286,골목상권,1000968,고덕로10길,POINT (127.129454410686 37.55280773450696)
287,골목상권,1000969,고덕로25길,POINT (127.134778224312 37.5555047691901)
288,골목상권,1000970,고덕로61길,POINT (127.1515927855899 37.5596109422656)
289,골목상권,1000971,구천면로36길,POINT (127.1339289249276 37.54257641450518)
290,골목상권,1000972,구천면로41길,POINT (127.1318095211643 37.54705676253106)
291,골목상권,1000973,구천면로42길,POINT (127.1364338552118 37.54489812377455)
292,골목상권,1000718,신길로60길,POINT (126.9133356355801 37.51306770877023)
293,골목상권,1000719,양평로19길,POINT (126.8949913919318 37.53579411539009)
294,골목상권,1000720,양평로22라길,POINT (126.8943069994226 37.53971285464334)
295,골목상권,1000721,양평로28길,POINT (126.8906946803223 37.54166473514251)
296,골목상권,1000722,여의대방로35길,POINT (126.9186868519903 37.50158370298455)
297,골목상권,1000723,여의대방로39길,POINT (126.9204379216633 37.503332846035)
298,골목상권,1000476,망원로2길,POINT (126.9028981646755 37.55475789748673)
299,골목상권,1000477,매봉산로2길,POINT (126.8956126300168 37.57711439330328)
300,골목상권,1000880,효령로23길,POINT (126.993057884432 37.48285251191834)
301,골목상권,1000881,효령로31길,POINT (126.9941318450921 37.48470864786431)
302,골목상권,1000882,효령로34길,POINT (127.0000565297138 37.47996948715279)
303,골목상권,1000883,효령로72길,POINT (127.0273515439211 37.48674190637515)
304,골목상권,1000884,방배중앙로21길,POINT (126.9846214933381 37.49179872502636)
305,골목상권,1000879,청두곶길,POINT (126.9856076335831 37.47945503534716)
306,골목상권,1000885,서초중앙로8길,POINT (127.0198552185946 37.48746421045257)
307,골목상권,1000704,도신로29길,POINT (126.9054111158565 37.50954771276773)
308,골목상권,1000510,곰달래로3길,POINT (126.8331229500451 37.531407105893)
309,골목상권,1000999,진황도로27길,POINT (127.133741763461 37.53915282952503)
310,골목상권,1000681,시흥대로84길,POINT (126.9022394935645 37.46109792886518)
311,골목상권,1000682,시흥대로94길,POINT (126.9001671000659 37.46405151398749)
312,골목상권,1000895,논현로10길,POINT (127.0495055349338 37.4751387153593)
313,골목상권,1000896,논현로115길,POINT (127.0311709394207 37.50827501511579)
314,골목상권,1000897,논현로123길,POINT (127.0284687302283 37.51072642990842)
315,골목상권,1000473,마포대로4길,POINT (126.9468663375515 37.53777500976483)
316,골목상권,1000474,만리재옛길,POINT (126.9576882460746 37.54878959625199)
317,골목상권,1000475,망원로11길,POINT (126.9055743875573 37.55948129270431)
318,골목상권,1000786,구암길,POINT (126.9469677516288 37.49040928190285)
319,골목상권,1000904,도곡로37길,POINT (127.0431974835087 37.49522466541386)
320,골목상권,1000905,도산대로15길,POINT (127.0243775124978 37.52060234574617)
321,골목상권,1000598,우장산로6길,POINT (126.8389255965664 37.55303913248782)
322,골목상권,1000599,월정로20길,POINT (126.8406957342978 37.52956150256638)
323,골목상권,1000600,초록마을로3길,POINT (126.8469402820202 37.54639142098713)
324,골목상권,1000601,초록마을로8길,POINT (126.8489544898228 37.54079881307364)
325,골목상권,1000602,초원로16길,POINT (126.8149481183015 37.56549179091716)
326,골목상권,1000703,도신로15길,POINT (126.8982656058075 37.50758659507992)
327,골목상권,1000580,공항대로8길,POINT (126.8121345059349 37.55908127038103)
328,골목상권,1000641,도림로6길,POINT (126.887351917707 37.48462806192192)
329,골목상권,1000669,범안로17길,POINT (126.8932996491388 37.46841541550906)
330,골목상권,1000670,벚꽃로56길,POINT (126.8832950128148 37.48322756172124)
331,골목상권,1000671,시흥대로120길,POINT (126.9007375047961 37.4686471501627)
332,골목상권,1000672,시흥대로138길,POINT (126.8991156613856 37.47261923185253)
333,골목상권,1000673,시흥대로141길,POINT (126.8972697081898 37.47500531724133)
334,골목상권,1000667,문성로5길,POINT (126.9055186888022 37.47803058257482)
335,골목상권,1000668,범안로11길,POINT (126.8903151212837 37.46856585469472)
336,골목상권,1000800,남부순환로248길,POINT (126.9675655384913 37.47467610930887)
337,골목상권,1000920,삼성로63길,POINT (127.0578109069413 37.49934502756066)
338,골목상권,1000438,모래내로15길,POINT (126.9180772520509 37.57297853641416)
339,골목상권,1000439,북아현로4길,POINT (126.9583835106932 37.56020548456622)
340,골목상권,1000440,세검정로1길,POINT (126.9446073760514 37.59355463245203)
341,골목상권,1000441,세무서2길,POINT (126.9469779244135 37.587888480543)
342,골목상권,1000906,도산대로23길,POINT (127.0257690396137 37.52101651168637)
343,골목상권,1000907,도산대로30길,POINT (127.030145602243 37.51795206514061)
344,골목상권,1000908,도산대로38길,POINT (127.0321819038809 37.51842004958974)
345,골목상권,1000909,도산대로50길,POINT (127.0380195384237 37.51995002010099)
346,골목상권,1000910,도산대로81길,POINT (127.0473111765653 37.52709161309576)
347,골목상권,1000853,동광로12길,POINT (126.9856736503999 37.4889787035498)
348,골목상권,1000891,개포로28길,POINT (127.0496995313817 37.47786869309814)
349,골목상권,1000892,개포로82길,POINT (127.0677419264632 37.48886104037443)
350,골목상권,1000965,오금로46길,POINT (127.1334457995435 37.49368855412557)
351,골목상권,1000966,풍성로25길,POINT (127.1207234448462 37.5352925561113)
352,골목상권,1000443,수색로8길,POINT (126.9056088430749 37.57702370009597)
353,골목상권,1000444,신촌로37길,POINT (126.9584976857237 37.55841254073902)
354,골목상권,1000445,연희로10길,POINT (126.9320761840464 37.56479737250392)
355,골목상권,1000446,응암로1길,POINT (126.9098035093699 37.58139679913754)
356,골목상권,1000447,증가로10길,POINT (126.9247500553353 37.578929540815)
357,골목상권,1000898,논현로139길,POINT (127.0275885712145 37.51633989386052)
358,골목상권,1000666,독산로85길,POINT (126.9024053402081 37.47264001490569)
359,골목상권,1000544,중앙로36길,POINT (126.8573568194211 37.51955465302705)
